match_id,date,batter,batting_team,bowling_team,venue,rolling_avg_10,venue_avg,pvt_avg,pvp_avg,career_avg,next_match_runs
829807,2015-05-15,AB de Villiers,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",37.2,16.0,44.75,1.5,27.955555555555556,66.0
829809,2015-05-16,AR Patel,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",16.9,15.0,5.5,1.6666666666666667,13.11111111111111,4.0
829811,2015-05-16,SPD Smith,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,25.3,41.0,13.666666666666666,1.0,24.86842105263158,12.0
829811,2015-05-16,Shakib Al Hasan,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,20.3,13.0,22.666666666666668,0.5,16.17391304347826,11.0
829809,2015-05-16,F du Plessis,Chennai Super Kings,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",27.0,55.0,27.0,2.3333333333333335,27.4,45.0
829811,2015-05-16,YK Pathan,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,29.5,72.0,14.2,1.6666666666666667,21.98148148148148,9.0
829811,2015-05-16,CH Morris,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,7.8,19.0,13.285714285714286,0.5,7.818181818181818,0.0
829811,2015-05-16,RV Uthappa,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,30.7,18.5,24.0,0.9230769230769231,26.157894736842106,35.0
829809,2015-05-16,GJ Maxwell,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",13.9,6.0,66.0,1.3125,23.677419354838708,2.0
829811,2015-05-16,JP Faulkner,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,14.0,14.666666666666666,1.3333333333333333,0.5,12.0625,4.0
829811,2015-05-16,AD Russell,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,28.5,37.0,4.0,1.7142857142857142,21.8125,36.0
829809,2015-05-16,GJ Bailey,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",17.4,19.142857142857142,14.75,3.0,18.9,0.0
829809,2015-05-16,MS Dhoni,Chennai Super Kings,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",21.1,23.333333333333332,27.53846153846154,0.0,26.053571428571427,0.0
829809,2015-05-16,MEK Hussey,Chennai Super Kings,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",21.0,52.25,50.0,0.4,35.18518518518518,16.0
829811,2015-05-16,PP Chawla,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,8.5,11.0,7.363636363636363,1.2222222222222223,8.1,8.0
829809,2015-05-16,WP Saha,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",18.8,27.0,15.857142857142858,1.1666666666666667,19.22222222222222,20.0
829809,2015-05-16,Gurkeerat Singh,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",8.5,17.142857142857142,15.5,1.3333333333333333,12.588235294117647,0.0
829811,2015-05-16,M Morkel,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,6.6,4.0,0.5,1.5,6.722222222222222,1.0
829809,2015-05-16,M Vohra,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",20.9,20.333333333333332,25.0,0.0,23.458333333333332,38.0
829809,2015-05-16,R Dhawan,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",11.8,11.0,3.0,0.0,8.76923076923077,3.0
829809,2015-05-16,SK Raina,Chennai Super Kings,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",25.6,24.333333333333332,36.06666666666667,2.0,29.137096774193548,25.0
829811,2015-05-16,KK Nair,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,16.1,27.0,22.5,2.888888888888889,21.391304347826086,12.0
829811,2015-05-16,G Gambhir,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,20.1,9.0,28.133333333333333,0.9166666666666666,27.473684210526315,38.0
829809,2015-05-16,BB McCullum,Chennai Super Kings,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",27.4,10.5,33.0,1.4090909090909092,27.666666666666668,0.0
829809,2015-05-16,DA Miller,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",30.5,32.0,35.333333333333336,1.7894736842105263,28.434782608695652,15.0
829811,2015-05-16,SV Samson,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,19.9,14.5,32.333333333333336,0.7058823529411765,23.0,5.0
829811,2015-05-16,MK Pandey,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,16.2,30.5,19.333333333333332,1.0833333333333333,21.943661971830984,15.0
829811,2015-05-16,UT Yadav,Kolkata Knight Riders,Rajasthan Royals,Brabourne Stadium,6.4,24.0,8.0,1.0,3.1875,7.0
829811,2015-05-16,SR Watson,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,34.5,45.666666666666664,22.88888888888889,1.9411764705882353,30.594594594594593,10.0
829811,2015-05-16,AM Rahane,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,45.1,45.333333333333336,20.333333333333332,1.2857142857142858,28.986301369863014,42.0
829815,2015-05-17,LMP Simmons,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",40.2,30.0,59.5,0.7058823529411765,41.833333333333336,65.0
829815,2015-05-17,A Ashish Reddy,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",15.4,8.454545454545455,10.0,1.0,11.368421052631579,32.0
829815,2015-05-17,MC Henriques,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",28.7,21.526315789473685,15.25,0.0,21.695652173913043,19.0
829813,2015-05-17,SS Tiwary,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,19.1,16.2,38.5,1.0,18.927272727272726,1.0
829813,2015-05-17,CH Gayle,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,30.6,36.523809523809526,40.875,1.1578947368421053,40.44871794871795,27.0
829813,2015-05-17,AD Mathews,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,14.4,4.0,10.5,0.0,18.18421052631579,1.0
829815,2015-05-17,KV Sharma,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",10.9,8.6,2.0,0.4,9.041666666666666,26.0
829815,2015-05-17,KL Rahul,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",16.6,23.4,27.0,0.8181818181818182,17.823529411764707,23.0
829813,2015-05-17,Q de Kock,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,27.5,61.0,6.0,0.6,17.666666666666668,17.0
829815,2015-05-17,DA Warner,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",40.3,48.708333333333336,26.6,1.3125,30.71951219512195,58.0
829815,2015-05-17,P Kumar,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.7,5.0,5.285714285714286,1.0,6.333333333333333,0.0
829813,2015-05-17,Yuvraj Singh,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.8,26.5,22.333333333333332,2.3333333333333335,22.25531914893617,5.0
829813,2015-05-17,JP Duminy,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,34.4,41.0,36.55555555555556,1.6071428571428572,27.109375,7.0
829815,2015-05-17,NV Ojha,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",12.2,20.11764705882353,8.7,1.0,18.08108108108108,0.0
829815,2015-05-17,EJG Morgan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",19.6,17.454545454545453,14.333333333333334,1.1111111111111112,19.323529411764707,22.0
829815,2015-05-17,RG Sharma,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",26.5,33.0,16.2,1.32,27.575,19.0
829813,2015-05-17,SS Iyer,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,32.6,10.0,0.0,1.1428571428571428,32.23076923076923,0.0
829815,2015-05-17,B Kumar,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",5.3,4.166666666666667,5.2,0.5,5.045454545454546,0.0
829815,2015-05-17,DW Steyn,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",6.1,6.666666666666667,2.3333333333333335,0.3,4.866666666666666,1.0
829813,2015-05-17,KM Jadhav,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,16.6,18.636363636363637,27.333333333333332,0.8571428571428571,14.6,8.0
829815,2015-05-17,S Dhawan,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",24.9,29.256410256410255,31.0,1.2708333333333333,27.4468085106383,8.0
829813,2015-05-17,V Kohli,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,35.8,32.310344827586206,39.083333333333336,0.0,27.830357142857142,12.0
829815,2015-05-17,PA Patel,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",28.8,18.866666666666667,8.0,0.8431372549019608,19.126436781609197,35.0
829817,2015-05-19,A Nehra,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,1.3,0.3333333333333333,1.0,0.0,2.6666666666666665,1.0
829817,2015-05-19,F du Plessis,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,31.4,25.875,18.0,0.56,28.166666666666668,21.0
829817,2015-05-19,AT Rayudu,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,20.3,19.547619047619047,18.266666666666666,1.2592592592592593,22.61627906976744,36.0
829817,2015-05-19,Harbhajan Singh,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,12.0,11.67741935483871,11.357142857142858,1.2,10.287878787878787,6.0
829817,2015-05-19,SK Raina,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,21.9,29.5625,27.05,1.7254901960784315,29.232,0.0
829817,2015-05-19,RA Jadeja,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,12.1,12.9,13.181818181818182,0.5789473684210527,16.703703703703702,11.0
829817,2015-05-19,P Negi,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,12.9,12.666666666666666,36.0,1.75,13.4,12.0
829817,2015-05-19,KA Pollard,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,22.9,22.38888888888889,21.5,1.2857142857142858,20.414634146341463,36.0
829817,2015-05-19,DJ Bravo,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,18.5,20.875,19.857142857142858,2.0,17.181818181818183,0.0
829817,2015-05-19,MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,19.8,17.857142857142858,27.647058823529413,1.4814814814814814,26.04424778761062,26.0
829817,2015-05-19,PA Patel,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,31.1,22.52173913043478,20.0,1.4444444444444444,19.488636363636363,0.0
829817,2015-05-19,RG Sharma,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,24.2,28.883333333333333,24.526315789473685,0.8813559322033898,27.40495867768595,50.0
829817,2015-05-19,LMP Simmons,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,40.8,30.615384615384617,37.0,1.121212121212121,42.1578947368421,68.0
829817,2015-05-19,DR Smith,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,16.2,24.642857142857142,35.714285714285715,0.8235294117647058,28.193548387096776,17.0
829817,2015-05-19,MEK Hussey,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,22.3,26.166666666666668,29.75,1.2058823529411764,34.56363636363636,56.0
829817,2015-05-19,R Ashwin,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,10.3,7.0,2.6666666666666665,1.6666666666666667,6.074074074074074,1.0
829819,2015-05-20,CH Morris,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,7.7,14.666666666666666,5.0,0.5,7.5,11.0
829819,2015-05-20,AB de Villiers,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,39.7,38.25,34.916666666666664,1.0714285714285714,27.64835164835165,1.0
829819,2015-05-20,JP Faulkner,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,9.8,16.25,12.25,1.0,11.878787878787879,7.0
829819,2015-05-20,SV Samson,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,19.9,28.5,20.5,0.5,22.545454545454547,15.0
829819,2015-05-20,SPD Smith,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,25.5,36.07692307692308,27.333333333333332,0.8181818181818182,24.58974358974359,5.0
829819,2015-05-20,V Kohli,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,30.8,38.75,17.571428571428573,0.72,27.5929203539823,12.0
829819,2015-05-20,Mandeep Singh,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,17.7,30.5,14.0,0.7777777777777778,18.82608695652174,4.0
829819,2015-05-20,DS Kulkarni,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,6.2,3.0,1.0,0.6666666666666666,6.555555555555555,6.0
829819,2015-05-20,CH Gayle,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,32.3,13.5,26.8,0.7916666666666666,39.949367088607595,41.0
829819,2015-05-20,AM Rahane,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,44.7,28.857142857142858,27.6,0.75,29.094594594594593,66.0
829819,2015-05-20,SR Watson,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,35.5,39.285714285714285,29.0,1.8333333333333333,31.573333333333334,19.0
829819,2015-05-20,KD Karthik,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,11.3,23.333333333333332,19.857142857142858,0.9230769230769231,20.875,28.0
829819,2015-05-20,KK Nair,Rajasthan Royals,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,15.3,24.666666666666668,26.666666666666668,1.7692307692307692,21.166666666666668,3.0
829821,2015-05-22,KD Karthik,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,13.5,28.0,21.4375,2.066666666666667,20.752380952380953,41.0
829821,2015-05-22,Mandeep Singh,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,17.8,4.0,21.4,0.9583333333333334,19.574468085106382,24.0
829821,2015-05-22,MA Starc,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,7.8,1.0,4.0,0.42857142857142855,9.5,6.0
829821,2015-05-22,MEK Hussey,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,26.3,56.0,28.125,1.8181818181818181,34.232142857142854,4.0
829821,2015-05-22,DR Smith,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,14.0,26.6,18.125,1.5,27.746031746031747,57.0
829821,2015-05-22,SK Raina,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,19.0,19.8,28.88888888888889,1.4736842105263157,29.1984126984127,28.0
829821,2015-05-22,AB de Villiers,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,38.4,19.0,23.3125,2.3,28.065217391304348,82.0
829821,2015-05-22,MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,18.3,27.6,28.470588235294116,1.1428571428571428,25.81578947368421,18.0
829821,2015-05-22,CH Gayle,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,34.4,40.0,29.5,1.5952380952380953,39.7875,1.0
829821,2015-05-22,F du Plessis,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,30.2,26.0,45.5,0.7894736842105263,28.62162162162162,1.0
829821,2015-05-22,HV Patel,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,3.7,2.0,0.0,1.0,4.090909090909091,24.0
829821,2015-05-22,V Kohli,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,28.5,18.666666666666668,38.55555555555556,1.3571428571428572,27.45614035087719,75.0
829821,2015-05-22,P Negi,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,13.5,12.0,9.5,0.3333333333333333,12.454545454545455,3.0
829821,2015-05-22,DJ Bravo,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,17.2,0.0,12.555555555555555,1.4,17.223880597014926,9.0
829823,2015-05-24,Harbhajan Singh,Mumbai Indians,Chennai Super Kings,Eden Gardens,12.4,12.6,11.0,1.3214285714285714,10.223880597014926,45.0
829823,2015-05-24,DR Smith,Chennai Super Kings,Mumbai Indians,Eden Gardens,17.1,27.75,31.25,0.7407407407407407,27.578125,32.0
829823,2015-05-24,PA Patel,Mumbai Indians,Chennai Super Kings,Eden Gardens,28.3,14.833333333333334,21.666666666666668,1.5172413793103448,19.662921348314608,23.0
829823,2015-05-24,P Negi,Chennai Super Kings,Mumbai Indians,Eden Gardens,12.4,10.75,19.5,0.5,12.416666666666666,11.0
829823,2015-05-24,F du Plessis,Chennai Super Kings,Mumbai Indians,Eden Gardens,27.4,18.0,21.375,0.5769230769230769,28.42105263157895,34.0
829823,2015-05-24,MS Dhoni,Chennai Super Kings,Mumbai Indians,Eden Gardens,19.8,25.272727272727273,26.11111111111111,1.3272727272727274,25.817391304347826,22.0
829823,2015-05-24,RA Jadeja,Chennai Super Kings,Mumbai Indians,Eden Gardens,11.5,16.636363636363637,13.666666666666666,0.6190476190476191,16.73170731707317,8.0
829823,2015-05-24,RG Sharma,Mumbai Indians,Chennai Super Kings,Eden Gardens,26.2,35.84615384615385,24.25,0.9672131147540983,27.33606557377049,7.0
829823,2015-05-24,R Ashwin,Chennai Super Kings,Mumbai Indians,Eden Gardens,9.6,5.5,5.571428571428571,1.4545454545454546,6.482758620689655,1.0
829823,2015-05-24,KA Pollard,Mumbai Indians,Chennai Super Kings,Eden Gardens,26.0,24.0,22.8,1.1,20.662650602409638,1.0
829823,2015-05-24,AT Rayudu,Mumbai Indians,Chennai Super Kings,Eden Gardens,23.9,23.6,17.75,1.3125,22.471264367816094,22.0
829823,2015-05-24,SK Raina,Chennai Super Kings,Mumbai Indians,Eden Gardens,20.1,27.083333333333332,26.952380952380953,1.6923076923076923,28.968503937007874,20.0
829823,2015-05-24,DJ Bravo,Chennai Super Kings,Mumbai Indians,Eden Gardens,11.9,20.142857142857142,19.875,3.0,16.970588235294116,2.0
829823,2015-05-24,LMP Simmons,Mumbai Indians,Chennai Super Kings,Eden Gardens,46.1,34.0,42.6,1.3255813953488371,43.3,8.0
980901,2016-04-09,AT Rayudu,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,23.1,19.547619047619047,7.333333333333333,1.5,22.625,20.0
980901,2016-04-09,LMP Simmons,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,41.8,30.615384615384617,4.0,1.3333333333333333,44.476190476190474,66.0
980901,2016-04-09,Harbhajan Singh,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,16.2,11.67741935483871,7.0,2.3846153846153846,10.161764705882353,8.0
980901,2016-04-09,R Vinay Kumar,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,8.6,9.5,8.428571428571429,0.5,7.461538461538462,1.0
980901,2016-04-09,AM Rahane,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,45.1,36.75,29.714285714285715,1.1333333333333333,29.266666666666666,21.0
980901,2016-04-09,KP Pietersen,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,27.3,24.666666666666668,28.166666666666668,1.0,29.0,37.0
980901,2016-04-09,F du Plessis,Rising Pune Supergiants,Mumbai Indians,Wankhede Stadium,28.8,25.875,19.11111111111111,1.0,27.71794871794872,69.0
980901,2016-04-09,KA Pollard,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,25.1,22.38888888888889,12.5,1.4736842105263157,20.845238095238095,1.0
980901,2016-04-09,RG Sharma,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,24.5,28.883333333333333,21.5,2.0,27.520325203252032,84.0
980903,2016-04-10,Z Khan,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,4.5,4.0,5.333333333333333,0.0,4.863636363636363,2.0
980903,2016-04-10,A Mishra,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,5.7,10.2,8.428571428571429,0.6666666666666666,7.0,1.0
980903,2016-04-10,CH Morris,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,8.8,6.0,4.0,1.25,6.923076923076923,82.0
980903,2016-04-10,MA Agarwal,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,20.7,19.75,9.6,0.0,18.11904761904762,10.0
980903,2016-04-10,SV Samson,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,20.3,28.428571428571427,26.25,1.1428571428571428,22.029411764705884,33.0
980903,2016-04-10,Q de Kock,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,24.4,7.0,10.0,1.25,21.615384615384617,59.0
980903,2016-04-10,KK Nair,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,15.5,9.0,20.333333333333332,0.0,20.8,54.0
980903,2016-04-10,SS Iyer,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,29.5,19.4,35.5,1.2173913043478262,31.357142857142858,3.0
980903,2016-04-10,RV Uthappa,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,32.9,28.975,25.4,0.8181818181818182,26.05217391304348,8.0
980903,2016-04-10,P Negi,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,12.7,10.75,20.5,0.5,11.692307692307692,8.0
980903,2016-04-10,G Gambhir,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,17.9,29.93617021276596,31.555555555555557,1.4328358208955223,27.243478260869566,64.0
980903,2016-04-10,MK Pandey,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,16.5,21.107142857142858,31.714285714285715,0.7777777777777778,21.930555555555557,52.0
980905,2016-04-11,BB McCullum,Gujarat Lions,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",27.0,0.0,30.0,1.3333333333333333,27.38157894736842,49.0
980905,2016-04-11,AJ Finch,Gujarat Lions,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",21.5,38.0,22.8,1.1379310344827587,23.358974358974358,50.0
980905,2016-04-11,M Vijay,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",22.1,37.142857142857146,30.454545454545453,1.1428571428571428,24.211764705882352,1.0
980905,2016-04-11,DA Miller,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",26.6,12.714285714285714,22.666666666666668,1.711111111111111,28.06382978723404,9.0
980905,2016-04-11,GJ Maxwell,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",13.5,21.75,7.5,1.2352941176470589,23.125,0.0
980905,2016-04-11,WP Saha,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",18.9,20.875,14.3,1.0,19.145454545454545,3.0
980905,2016-04-11,DJ Bravo,Gujarat Lions,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11.6,2.0,28.857142857142858,1.0,16.855072463768117,22.0
980905,2016-04-11,AR Patel,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",17.1,7.857142857142857,24.666666666666668,1.5,14.105263157894736,11.0
980905,2016-04-11,RA Jadeja,Gujarat Lions,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",12.3,7.5,22.0,0.75,16.662650602409638,4.0
980905,2016-04-11,M Vohra,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",22.1,22.0,19.285714285714285,2.5,22.68,32.0
980905,2016-04-11,SK Raina,Gujarat Lions,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",21.3,29.5,36.375,2.0,28.9609375,24.0
980905,2016-04-11,KD Karthik,Gujarat Lions,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",16.7,38.0,20.666666666666668,1.6363636363636365,20.82075471698113,9.0
980907,2016-04-12,KM Jadhav,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,15.5,18.636363636363637,24.0,0.6666666666666666,14.24390243902439,9.0
980907,2016-04-12,S Dhawan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,20.3,31.857142857142858,31.2,0.7948717948717948,27.16842105263158,6.0
980907,2016-04-12,AB de Villiers,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,41.9,30.456521739130434,35.8,0.5,27.774193548387096,55.0
980907,2016-04-12,CH Gayle,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,28.3,36.523809523809526,20.166666666666668,1.5892857142857142,39.80246913580247,0.0
980907,2016-04-12,V Kohli,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,35.9,32.310344827586206,49.333333333333336,0.875,27.321739130434782,79.0
980907,2016-04-12,DA Warner,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,37.0,47.142857142857146,33.6,1.6428571428571428,30.42168674698795,13.0
980907,2016-04-12,NV Ojha,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,9.7,14.5,22.0,1.3333333333333333,17.84,37.0
980907,2016-04-12,EJG Morgan,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,20.9,8.8,5.25,1.3333333333333333,19.02857142857143,51.0
980907,2016-04-12,A Ashish Reddy,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,16.7,17.5,7.0,2.1666666666666665,11.65,13.0
980907,2016-04-12,DJ Hooda,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.7,4.5,6.0,0.3333333333333333,16.77777777777778,6.0
980907,2016-04-12,MC Henriques,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,30.6,8.4,57.0,2.7777777777777777,21.25,6.0
980907,2016-04-12,SR Watson,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,36.6,16.785714285714285,26.5,1.8333333333333333,31.289473684210527,33.0
980907,2016-04-12,KV Sharma,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,13.0,13.5,1.0,1.1666666666666667,9.28,2.0
980909,2016-04-13,RV Uthappa,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,30.3,28.975,25.933333333333334,1.0,26.129310344827587,38.0
980909,2016-04-13,YK Pathan,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,27.6,21.0,25.0,1.1428571428571428,22.18348623853211,12.0
980909,2016-04-13,RG Sharma,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,30.2,35.84615384615385,33.53333333333333,1.2736842105263158,27.35483870967742,7.0
980909,2016-04-13,AD Russell,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,25.5,29.125,2.0,2.3333333333333335,22.705882352941178,2.0
980909,2016-04-13,MK Pandey,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,21.7,21.107142857142858,26.8,0.625,21.835616438356166,11.0
